9.59520 166306284.98350599
9.61799 165524165.13193500
9.64078 165212202.56280610
9.66357 165157854.33325389
9.68636 164873879.16586450
9.70916 164625437.43372071
9.73195 164934877.53173822
9.75474 165006303.99965715
9.77753 165395677.11746576
9.80032 165702586.54729936
9.82311 165363170.08827507
9.84590 165470687.19192544
9.86870 165425717.48683643
9.89149 164862429.04579499
9.91428 164387081.27443084
9.93707 164012048.41092077
9.95986 163802963.53124613
9.98265 163216449.17229679
10.00544 162819718.92702189
10.02824 162528835.80511898
10.05103 161997581.82871887
10.07382 162343347.82398859
10.09661 163063026.19136164
10.11940 163825975.15742704
10.14219 164942067.22730637
10.16498 165142945.51938772
10.18778 165267314.17538983
10.21057 165344276.84272745
10.23336 165441255.95005494
10.25615 164966833.06605968
10.27894 164047794.61620578
10.30173 163302354.99374899
10.32452 162906672.45405149
10.34732 162457099.05520815
10.37011 161203856.27706078
10.39290 160504214.04064885
10.41569 159781334.44458213
10.43848 159218881.88578171
10.46127 158876868.85259908
10.48406 158788414.47258711
10.50686 158672008.56107593
10.52965 158670737.86298707
10.55244 158339345.62694556
10.57523 157231460.38840988
10.59802 156806490.22914088
10.62081 156043695.01731566
10.64361 155276990.00659409
10.66640 155130136.07619739
10.68919 155372373.23318657
10.71198 155448781.74363834
10.73477 155604062.30240700
10.75756 156306868.98856923
10.78035 157092921.38753447
10.80315 157633989.96132192
10.82594 158063958.63474420
10.84873 158221876.82074156
10.87152 157947219.29638731
10.89431 157655458.12077680
10.91710 157398390.41604519
10.93989 157231852.21143562
10.96269 157246795.06704301
10.98548 157544069.10287097
11.00827 158009461.42309627
11.03106 158675636.68243265
11.05385 159381215.21876308
11.07664 159819820.97749540
11.09943 159829798.51956990
11.12223 160122429.70890251
11.14502 160398994.77655286
11.16781 160337357.73277086
11.19060 160154771.25429112
11.21339 159769074.42924640
11.23618 159442067.51283625
11.25897 158757201.02477059
11.28177 158045721.88324481
11.30456 157085818.95463219
11.32735 156575257.62712139
11.35014 156273928.30987245
11.37293 155928828.07620087
11.39572 155741176.45684832
11.41851 155638120.79207060
11.44130 155483614.90308800
11.46410 155349601.29584259
11.48689 155077302.22859663
11.50968 154807690.41457081
11.53247 154423086.82897067
11.55526 154499537.46345681
11.57805 154504939.76624489
11.60084 154537146.92438421
11.62364 154567530.51452950
11.64643 154126001.71753854
11.66922 153501777.31202567
11.69201 153158913.59685260
11.71480 152906824.20771220
11.73759 152301018.91945040
11.76038 151892403.00447857
11.78318 151851720.01847842
11.80597 151688551.93432564
11.82876 151821523.24876553
11.85155 151830545.30562621
11.87434 151885078.89050373
11.89713 151736949.74972808
11.91993 151901072.17847422
11.94272 151947424.26605016
11.96551 151961073.71230286
11.98830 151766521.53632191
12.01109 151552233.52831623
12.03388 151536707.18899053
12.05667 151531067.00640014
12.07947 151295391.32012904
12.10226 150993721.84386414
12.12505 150642194.23464185
12.14784 149548496.39572713
12.17063 148904682.10501191
12.19342 148568912.62904957
12.21621 148047638.01893523
12.23901 147568541.16243938
12.26180 147160746.45314324
12.28459 146716683.31260496
12.30738 146431060.07489625
12.33017 146386322.77058697
12.35296 146478337.29083246
12.37575 146480257.29499590
12.39855 146310740.64076680
12.42134 146108428.75738740
12.44413 145877292.14273375
12.46692 145875745.41691667
12.48971 145408190.18672493
12.51250 144965473.23103452
12.53529 144593058.75220883
12.55809 144091089.04110363
12.58088 143313353.35803345
12.60367 142398293.17292985
12.62646 141617490.38475245
12.64925 140894109.55320519
12.67204 140258935.86858591
12.69483 139637801.89201716
12.71763 139029839.25252184
12.74042 138449381.93142620
12.76321 137912733.38003305
12.78600 137986145.91527101
12.80879 137022780.48330209
12.83158 136445065.80721018
12.85437 135939525.07700107
12.87717 135335237.50754365
12.89996 134864027.99893340
12.92275 134496542.46447796
12.94554 134379682.49933794
12.96833 134442081.88219878
12.99112 134474992.66785052
13.01392 134436125.55811736
13.03671 134689176.58084068
13.05950 134706076.79493761
13.08229 134437368.11931166
13.10508 133941775.15253362
13.12787 133836599.42022355
13.15066 133662960.48998535
13.17346 133374722.11593364
13.19625 133207837.48900121
13.21904 133093791.59759687
13.24183 132928788.20895831
13.26462 132725801.82235748
13.28741 132725942.53409298
13.31020 132662641.96513380
13.33300 132523942.43215568
13.35579 132287808.21416093
13.37858 132004352.53185497
13.40137 131731111.79793659
13.42416 131420244.65820080
13.44695 131218449.34848714
13.46974 130878548.94628562
13.49254 130115214.54154424
13.51533 129486570.08086982
13.53812 128921224.24611665
13.56091 128336329.10885206
13.58370 127693662.76049186
13.60649 126995747.73193671
13.62928 126467379.40283807
13.65207 126185149.98180398
13.67487 125788498.37684608
13.69766 125088887.47562507
13.72045 124458172.26273865
13.74324 124015015.95347247
13.76603 123651695.48476222
13.78882 123316043.77545629
13.81161 122944704.87920265
13.83441 122690445.96897376
13.85720 122617276.77413914
13.87999 122223601.21606845
13.90278 121758193.40465516
13.92557 120810742.09141661
13.94836 120304309.82950449
13.97116 119941821.96656348
13.99395 119685379.83849220
14.01674 119642882.58035623
14.03953 119530965.74905342
14.06232 119509612.01971449
14.08511 119390252.44157137
14.10790 119388447.87850271
14.13070 119396286.81251922
14.15349 119395723.18518424
14.17628 118790028.29614794
14.19907 117799810.32028221
14.22186 116908821.12103224
14.24465 115989833.23586868
14.26744 115399295.92896572
14.29024 114652028.03329313
14.31303 113978864.44642697
14.33582 113808991.05788557
14.35861 113934395.39374274
14.38140 113989476.31310247
14.40419 113684256.61722350
14.42698 113360409.39102860
14.44978 113087001.66313812
14.47257 112954435.72967954
14.49536 112688474.98440234
14.51815 112314632.34190674
14.54094 111833475.27339099
14.56373 111142181.55306001
14.58652 110726377.88422039
14.60932 110498159.70435441
14.63211 110368698.28311618
14.65490 110281273.42142682
14.67769 110373229.64804958
14.70048 110603165.14400911
14.72327 110756045.10684404
14.74606 111145235.91254167
14.76886 111245418.38609904
14.79165 111289151.91302988
14.81444 111379682.60567608
14.83723 111660613.15721031
14.86002 111316350.20070720
14.88281 110970926.69530252
14.90560 110511975.79099359
14.92840 110024414.06850553
14.95119 109650872.13281827
14.97398 109390694.40157326
14.99677 109286927.18780072
15.01956 109131051.41822228
15.04235 108964526.31494257
15.06514 108702233.18829310
15.08794 108432258.26781155
15.11073 108058986.09591155
15.13352 107558748.41267732
15.15631 106706781.61302158
15.17910 106038529.13300377
15.20189 105290711.37546444
15.22468 104677200.35208768
15.24748 104178805.88791041
15.27027 103799913.02626958
15.29306 103612596.50311640
15.31585 103420407.91548286
15.33864 103329628.86567879
15.36143 103297320.57805058
15.38423 102863456.71396634
15.40702 102742589.44404428
15.42981 102761699.82082719
15.45260 102723566.13025770
15.47539 102620126.24789150
15.49818 102237284.50797272
15.52097 101783653.87156484
15.54377 101398675.33347373
15.56656 101263131.33618726
15.58935 100768972.02191707
15.61214 100176494.83513249
15.63493 99641118.80610308
15.65772 99058235.67477256
15.68051 98476939.68131858
15.70331 97708154.15578426
15.72610 96997761.34303908
15.74889 96411817.00206065
15.77168 95889107.43891391
15.79447 95320268.18707788
15.81726 95147824.86230537
15.84005 94875755.80688091
15.86285 94988870.72942065
15.88564 95646364.11234574
15.90843 97018755.64424440
15.93122 97492428.70382348
15.95401 98092110.40472573
15.97680 98781990.09463152
15.99959 98834247.62927260
16.02239 98925899.67475185
16.04518 98980357.48019937
16.06797 99043691.93503956
16.09076 99007916.96168837
16.11355 98839915.01705492
16.13634 98999798.81063502
16.15913 99138441.78042486
16.18193 99150167.01297915
16.20472 99265353.04696845
16.22751 99217495.85584210
16.25030 99288245.31003438
16.27309 99236692.87514208
16.29588 98806130.67941558
16.31867 98498359.11092862
16.34147 98278991.09539127
16.36426 98572566.20500420
16.38705 98634593.53430456
16.40984 98753840.59880430
16.43263 98599033.62803653
16.45542 98297803.02462222
16.47821 98340047.49520324
16.50101 98592744.49926531
16.52380 98825944.60280968
16.54659 99850275.30903105
16.56938 99383740.95987561
16.59217 98921197.77508667
16.61496 99363279.89646813
16.63775 99703194.22920915
16.66055 100325715.39000247
16.68334 100668075.39228068
16.70613 100801098.45445967
16.72892 100849322.13480261
16.75171 100660561.72192615
16.77450 101163333.47584644
16.79729 101521592.45888875
16.82009 101639533.72632825
16.84288 100728379.03231645
16.86567 99847677.91222718
16.88846 99204122.75754227
16.91125 98825887.49263023
16.93404 98643328.15738386
16.95684 98566277.86807460
16.97963 98585513.70125477
17.00242 97990980.74040826
17.02521 97764054.69137084
17.04800 97615296.02769151
17.07079 97198485.40207797
17.09358 96408861.96483523
17.11638 95649548.35562435
17.13917 94799840.38538337
17.16196 94349762.90527451
17.18475 93836124.47635178
17.20754 93430947.08994284
17.23033 93089423.86379693
17.25312 92736357.83192028
17.27592 92317978.91796334
17.29871 91743535.42908746
17.32150 91242877.68590881
17.34429 91030738.37748623
17.36708 90258007.35859706
17.38987 89728877.32031879
17.41266 89443754.17783919
17.43546 89243039.91827632
17.45825 88947029.49114312
17.48104 88835326.54355405
17.50383 89026630.42837106
17.52662 89242709.39827345
17.54941 89274482.37462881
17.57220 88939848.37898301
17.59500 88565905.47554019
17.61779 87994551.29382186
17.64058 87589268.15751962
17.66337 87308201.39325346
17.68616 87328491.66696015
17.70895 87331361.67212319
17.73174 87436566.59834348
17.75454 87273312.69600843
17.77733 86897559.05617297
17.80012 86604617.86819385
17.82291 86352658.20041405
17.84570 86340486.79547426
17.86849 86277784.97759645
17.89128 85987809.84514645
17.91408 85954113.30486174
17.93687 86000437.83385397
17.95966 86071531.46896924
17.98245 86183834.88517922
18.00524 85991010.99544838
18.02803 85972664.80869895
18.05082 86285338.50894710
18.07362 86497530.04962608
18.09641 86507124.57821962
18.11920 86838175.18374421
18.14199 87132066.41422895
18.16478 87175220.58470725
18.18757 87098830.08888210
18.21036 87123519.01785901
18.23316 87365662.04237831
18.25595 87895953.04478516
18.27874 88685532.74514739
18.30153 88886152.23986900
18.32432 88835895.29485314
18.34711 88332789.21404146
18.36990 87390338.47290881
18.39270 86166488.35493259
18.41549 85772574.65128703
18.43828 85204176.60078619
18.46107 84633522.36078535
18.48386 83684297.07892466
18.50665 82977161.38421921
18.52944 82258199.52808787
18.55224 81481982.92236446
18.57503 80801651.52030879
18.59782 80209361.43645747
18.62061 79683764.51541227
18.64340 78940862.15698458
18.66619 78452268.36885160
18.68898 78450586.04805386
18.71178 78791252.53716876
18.73457 79365521.51441205
18.75736 79893303.81378791
18.78015 79885667.50966036
18.80294 79710848.76864488
18.82573 80159509.19394097
18.84852 80182333.79724275
18.87132 79854083.36384350
18.89411 79588180.63390744
18.91690 80371032.35052125
18.93969 80998221.37343735
18.96248 81432367.17504397
18.98527 81954385.27227476
19.00806 82669668.17851444
19.03086 83829164.20821148
19.05365 84639022.85608777
19.07644 84765932.27250184
19.09923 84845123.89074734
19.12202 85257391.43003617
19.14481 85660271.51904944
19.16760 85660027.35844368
19.19040 84891392.44339417
19.21319 84587877.71111538
19.23598 83746336.70970887
19.25877 82980959.25542177
19.28156 81598880.00857338
19.30435 80394584.51157624
19.32715 79149569.36951593
19.34994 78311908.77434772
19.37273 77514061.26391125
19.39552 77203052.86709122
19.41831 77397192.21671090
19.44110 77216671.46017711
19.46389 77212166.72592406
19.48669 77029644.69254121
19.50948 76822278.24199012
19.53227 76119687.32541716
19.55506 75448636.49627604
19.57785 74754827.00011905
19.60064 74257918.58112274
19.62343 73729303.63655023
19.64623 73548416.87705263
19.66902 73184996.23035045
19.69181 72624460.98182350
19.71460 72156741.08990094
19.73739 71989096.03883995
19.76018 70681588.62762344
19.78297 69444811.93038639
19.80577 68490325.90920012
19.82856 68142815.54372719
19.85135 67571510.05164006
19.87414 67231187.47086602
19.89693 66835370.88969516
19.91972 66152575.92587055
19.94251 65385695.38113526
19.96531 64737657.60053661
19.98810 64534938.60249018
20.01089 64957101.40255189
20.03368 64836603.44140474
20.05647 64757126.26934735
20.07926 65019499.80296639
20.10205 64884958.87414397
20.12485 64542899.10556231
20.14764 64272653.93492613
20.17043 63560505.29948843
20.19322 62768612.32130731
20.21601 62523009.13305286
20.23880 62338172.39330690
20.26159 62184396.57315978
20.28439 60947400.75574272
20.30718 59858836.77462676
20.32997 58806580.30888667
20.35276 58261547.34068350
20.37555 58086030.42341007
20.39834 58337390.32122625
20.42113 58870732.55392873
20.44393 59079571.79132175
20.46672 58341389.83972768
20.48951 58457901.87422331
20.51230 58447079.46809069
20.53509 58628249.19513749
20.55788 58981138.85179697
20.58067 59069996.88674691
20.60347 59111007.61110430
20.62626 59035243.37050221
20.64905 57899044.76280724
20.67184 56011207.20015316
20.69463 54628006.67961184
20.71742 54117525.22214421
20.74021 53378290.99902564
20.76301 53183045.55910169
20.78580 51918767.46057669
20.80859 50461719.08620607
20.83138 49336394.65292057
20.85417 48704023.34732088
20.87696 48338660.11830826
20.89975 48430843.11639703
20.92255 48474782.40572985
20.94534 48181942.90024581
20.96813 47683222.59528087
20.99092 46927526.62474257
21.01371 46363019.87271633
21.03650 45579695.49005450
21.05929 44780201.09333565
21.08209 44322268.45689496
21.10488 43955534.76943035
21.12767 43615923.27213860
21.15046 42831760.55427386
21.17325 41851596.47687505
21.19604 41667483.81104811
21.21883 41199206.32838584
21.24163 40586067.24085942
21.26442 40175444.09885497
21.28721 40064530.77717497
21.31000 40411577.15194923
21.33279 40219014.61641846
21.35558 40217757.16731621
21.37837 39809146.15036063
21.40117 38796814.01245129
21.42396 38375841.04955339
21.44675 37941391.46610898
21.46954 37763152.23388710
21.49233 37775846.81989659
21.51512 37180818.21118942
21.53792 36836813.92457733
21.56071 36296231.89052175
21.58350 36304826.01143896
21.60629 35767380.52123585
21.62908 34599927.90278053
21.65187 33968698.65527491
21.67466 33618576.76998562
21.69746 32436439.09181773
21.72025 32153578.97199408
21.74304 31990512.12887846
21.76583 32138421.96720407
21.78862 32123253.52191959
21.81141 31868774.18418736
21.83420 31731457.17934423
21.85700 31623615.18415186
21.87979 31463083.30577403
21.90258 31457648.02576931
21.92537 31270262.93097701
21.94816 31022751.06962953
21.97095 30700882.19528709
21.99374 30469453.90487478
22.01654 30133386.72997871
22.03933 29613014.57293388
22.06212 28987725.90578782
22.08491 28125387.65959563
22.10770 27220914.69812693
22.13049 26502421.92017354
22.15328 25972532.88137826
22.17608 25575147.90841746
22.19887 25726746.22034344
22.22166 25138857.56404288
22.24445 24588126.15847285
22.26724 24363685.37957142
22.29003 24286793.51068646
22.31282 23988851.70149023
22.33562 23691392.50343059
22.35841 23368467.77313969
22.38120 23026619.75991586
22.40399 22631415.95629767
22.42678 22547473.19514797
22.44957 22337757.90759001
22.47236 22049637.55522098
22.49516 21641691.51509154
22.51795 21082747.38675993
22.54074 20570055.00427078
22.56353 19986926.94447140
22.58632 19516604.54531163
22.60911 19036165.26950431
22.63190 18573668.02436299
22.65470 18093594.18829058
22.67749 17648438.15340540
22.70028 17268827.75921993
22.72307 16998715.98990985
22.74586 16708505.51264140
22.76865 16631152.77383963
22.79144 16769529.81201709
22.81424 16753296.42365580
22.83703 16819784.88822427
22.85982 16749830.68739736
22.88261 16216783.30903103
22.90540 15244916.72640125
22.92819 14560361.86652607
22.95098 13888648.28044938
22.97378 13402185.56678099
22.99657 12992141.07277659
23.01936 12563304.77207233
23.04215 12177664.32803376
23.06494 11703753.50922927
23.08773 11110778.49392436
23.11052 10525999.95801733
23.13332 10217875.22661068
23.15611 10024806.12113340
23.17890 9957195.45395911
23.20169 9940225.00212328
23.22448 9874106.61041291
23.24727 9890816.41404163
23.27006 10019414.03069161
23.29286 10293884.47391098
23.31565 10206629.50034554
23.33844 10048031.30930450
23.36123 9723538.61098404
23.38402 9506864.09910403
23.40681 9387938.69361209
23.42960 9277624.68198648
23.45240 9043947.57014801
23.47519 8852037.75449478
23.49798 8234544.51490031
23.52077 7874053.38328523
23.54356 7569480.68396078
23.56635 7312896.56870285
23.58914 7085881.67205021
23.61194 6917348.68128070
23.63473 6709764.75189128
23.65752 6565817.14172318
23.68031 6432830.88402372
23.70310 6168228.18586783
23.72589 5925326.89885931
23.74868 5665895.18035784
23.77148 5426350.34358735
23.79427 5287484.70880845
23.81706 5236708.33389283
23.83985 5160733.90734970
23.86264 5045941.78018657
23.88543 5014547.43941099
23.90823 4997773.28783493
23.93102 4983752.59140311
23.95381 4959384.05727563
23.97660 4954793.20517521
23.99939 5181567.71312095
24.02218 5035304.03530272
24.04497 4760588.18458077
24.06777 4403320.50220056
24.09056 4104910.98311842
24.11335 3864587.15280996
24.13614 3643370.42024610
24.15893 3446313.78012811
24.18172 3296220.18435839
24.20451 3199820.97602405
24.22731 3123647.06620241
24.25010 3043095.36324873
24.27289 2990546.61743539
24.29568 2945307.32723923
24.31847 2927091.15769935
24.34126 2930099.04909323
24.36405 2975385.34937342
24.38685 3008715.59945458
24.40964 3128839.79549089
24.43243 3126127.89050146
24.45522 3174543.47653733
24.47801 3276166.50272706
24.50080 3261921.42006643
24.52359 3286966.18739250
24.54639 3299150.43032452
24.56918 3286945.73108796
24.59197 3298065.65762583
24.61476 3290825.68850589
